Kp,Rt_Kp,St_Kp,Ov_Kp,Ki,Rt_Ki,St_Ki,Ov_Ki,Kd,Rt_Kd,St_Kd,Ov_Kd
2.01,0.096538720741706,1.93548098079835,34.3028351697379,,,,,0.201,0.079417732736964,1.92414776743427,20.9892669688565
2.02,0.095940647798599,1.93730663235876,34.7888482527662,,,,,0.202,0.078425395660826,1.93247925695591,21.1665938623029
2.03,0.095382714707763,1.94002525940245,35.2758649322505,,,,,0.203,0.077426528586219,1.93245385986869,21.3439293726121
2.04,0.094800366418437,1.94198277330848,35.7623743525802,,,,,0.204,0.076422408420658,2.12351521914273,21.5212572143708
2.05,0.094248787005864,1.94332301997787,36.2487595867818,,,,,0.205,0.075405804767352,1.93125447780098,21.6985864709941
2.06,0.093660849896929,1.94541737461927,36.7346987272561,,,,,0.206,0.074384431459202,2.12014861622033,21.8759098687923
2.07,0.093106942511127,1.94679060042766,37.2216679988026,,,,,0.207,0.073353347323636,2.11536728533926,22.0532332345491
2.08,0.092590300055695,1.94860954932076,37.7082105755912,,,,,0.208,0.072317611652626,2.12455441400115,22.4200395467872
2.09,0.092033710163662,1.94954108647661,38.1947961914169,,,,,0.209,0.071268129571178,2.11888711693996,22.8576919747651
2.1,0.091535747623409,1.95039335500661,38.6812692509452,,,,,0.21,0.070213693903392,2.31463005961491,23.2982798785659
2.11,0.090983261123373,1.95181750780609,39.1676294523442,,,,,0.211,0.069151069390091,2.50989594851208,23.741853423824
2.12,0.090467847372712,1.95267009175334,39.6540313488201,,,,,0.212,0.068076152931322,2.3128589626087,24.1883437224001
2.13,0.089935101604957,1.95337663837432,40.1404980737485,,,,,0.213,0.067000368455012,2.30899320573794,24.6378435104478
2.14,0.089448968193527,1.95367667178639,40.6270722626768,,,,,0.214,0.065905153033553,2.3175130243416,25.090295295043
2.15,0.088917435112674,2.32451672167086,41.1134527746655,,,,,0.215,0.064808707554683,2.3151783388797,25.5457195894002
2.16,0.08841410063262,2.3434494740753,41.5999751143112,,,,,0.216,0.063701688012292,2.31175536707864,26.0040950605875
2.17,0.087933659733643,2.35686677808166,42.0863892003151,,,,,0.217,0.062582921347438,2.31550651621749,26.4654232022392
2.18,0.08743184778667,2.36939906637367,42.572997189052,,,,,0.218,0.061455742228561,2.50405307582371,26.9297014536483
2.19,0.086949840001731,2.37953588799185,43.0594106008503,,,,,0.219,0.060319816507771,2.50862746869874,27.3969576897926
2.2,0.086467242511075,2.38827417518819,43.5463560213722,,,,,0.22,0.059170885843312,2.50426118401864,27.8671650713679
2.21,0.086034967569465,2.39648998620986,44.0328614640916,,,,,0.221,0.058010639751086,2.5063564178917,28.3398525913116
2.22,0.085564691475221,2.40400223317299,44.519287225544,,,,,0.222,0.056840744372634,2.6983766617981,28.8159228935703
2.23,0.085094239744244,2.41063162120668,45.0057806871053,,,,,0.223,0.055664393571403,2.69569161195041,29.2949877134395
2.24,0.084615123146703,2.41681957904089,45.4922876732616,,,,,0.224,0.054469703495612,2.70272342439537,29.7769991456503
2.25,0.08419858146464,2.42240311879283,45.978695758093,,,,,0.225,0.053273352585184,2.69791562361328,30.2619610979306
2.26,0.083754752385762,2.42758719111428,46.4652119622558,,,,,0.226,0.052053831660194,2.70032649534711,30.7498330408046
2.27,0.083252093940509,2.43227690543988,46.9516230937262,,,,,0.227,0.050830735441066,2.70497410968117,31.240644762042
2.28,0.082829688679245,2.43719827644553,47.4381198767764,,,,,0.228,0.0495900402659,2.89503623016598,31.7344411525545
2.29,0.082407611819548,2.44138942022428,47.9245529130201,,,,,0.229,0.048340178401579,2.89732087672884,32.2311448415199
2.3,0.081969557676406,2.44500306782829,48.4110895655698,,,,,0.23,0.047075710646449,3.08905311995463,32.7308389826856
2.31,0.08150049370634,2.44907669657413,48.8974435016026,,,,,0.231,0.045803299574954,3.0838355888621,33.2334238318924
2.32,0.081088875151084,2.45209887319061,49.3839582542565,,,,,0.232,0.044516014869382,2.89612216313813,33.7389269303421
2.33,0.080647609513724,2.4553711234669,49.8704000451566,,,,,0.233,0.043213374866616,3.08418242343724,34.2473815017879
2.34,0.080304168043289,2.45828053374406,50.3556195063831,,,,,0.234,0.04189223767684,3.28124311795192,34.7588076043973
2.35,0.07988095137522,2.46101721159341,50.8413436532173,,,,,0.235,0.040563949161921,3.27879217300685,35.2725298609034
2.36,0.079488736430179,2.46359996972214,51.3277698108656,,,,,0.236,0.039218582730147,3.47357901686226,35.7898202741243
2.37,0.079083180907431,2.46604787508396,51.8142634247132,,,,,0.237,0.037856942272811,3.27917333061282,36.3099891645748
2.38,0.078678716707498,2.46815243611861,52.3013675860332,,,,,0.238,0.036480702438064,3.39908818979454,36.8330903438954
2.39,0.078281338174472,2.47022346046213,52.7886534127371,,,,,0.239,0.035096626685067,3.4098699010957,37.3591235644946
2.4,0.077889749499903,2.47210799728884,53.2751205709717,,,,,0.24,0.03367890050683,3.59375190666857,37.8881343021307
2.41,0.07749000713871,2.47361044925387,53.7616436870354,,,,,0.241,0.032256141748372,3.6634205660272,38.4200609672004
2.42,0.077112729805458,2.91771421636901,54.2480587053173,,,,,0.242,0.030813129199065,3.66189987271494,38.9548557363731
2.43,0.076730106907646,2.93446458442575,54.7345064931071,,,,,0.243,0.029360578220201,3.7987099394047,39.492641612218
2.44,0.076347868179281,2.94634513457845,55.2210383126535,,,,,0.244,0.027882305097212,3.85649753785637,40.0332889443234
2.45,0.076000547838794,2.95592594187248,55.7074002025148,,,,,0.245,0.026381128181514,3.99521518930838,40.5768285167959
2.46,0.075635628559431,2.96471917477791,56.1938694648179,,,,,0.246,0.024867890416695,4.05133668580016,41.123316436262
2.47,0.075265309192043,2.97189563836265,56.6803460351851,,,,,0.247,0.023336935550374,4.19196187310105,41.6727491175925
2.48,0.07490121698424,2.97823543892695,57.1667573857379,,,,,0.248,0.021772856487634,4.19778899074039,42.2242799637089
2.49,0.074536077656924,2.98405040189486,57.6532766186759,,,,,0.249,0.020195569553982,4.3888761227665,42.7795223415993
2.5,0.074150155368858,2.98909590545307,58.139733733598,,,,,0.25,0.018599301519192,4.57846578697923,43.3376401346808
2.51,0.073817604935403,2.99372842832687,58.6261645470547,,,,,,,,
2.52,0.073461595441724,2.99800601728257,59.1119430207437,,,,,,,,
2.53,0.073086484934726,3.00183737733118,59.5984730892709,,,,,,,,
2.54,0.072745304124105,3.00568836147578,60.0848615553954,,,,,,,,
2.55,0.072372025606843,3.00878826969927,60.5712586827856,,,,,,,,
2.56,0.072012531711388,3.01195666594069,61.0577704233199,,,,,,,,
2.57,0.071760865157603,3.47007419831186,61.5442946343106,,,,,,,,
2.58,0.071412643159196,3.49314020751856,62.0307461709112,,,,,,,,
2.59,0.071118585439149,3.50739728952901,62.5171749089571,,,,,,,,
2.6,0.070795154560662,3.51902090427525,63.003696635783,,,,,,,,
2.61,0.070474547952053,3.52711318298003,63.4901844073251,,,,,,,,
2.62,0.070157911557182,3.53439228859241,63.9764882819432,,,,,,,,
2.63,0.069839803678789,3.54051386514186,64.4630457203875,,,,,,,,
2.64,0.069534488348656,3.54641797219469,64.9494952422312,,,,,,,,
2.65,0.069219557959154,3.55130139772139,65.4351761019183,,,,,,,,
2.66,0.068955627670513,3.55556977048138,65.9216491641051,,,,,,,,
2.67,0.068645730597095,3.5597957787092,66.4080459139948,,,,,,,,
2.68,0.06833669001265,4.05053409642108,66.894552240064,,,,,,,,
2.69,0.068028251691136,4.06632086639966,67.3808651334703,,,,,,,,
2.7,0.06772492967657,4.07869403098978,67.8672811789194,,,,,,,,
2.71,0.067420140301224,4.08816054331447,68.3540760090527,,,,,,,,
2.72,0.067122171191416,4.09549761216163,68.8404591952492,,,,,,,,
2.73,0.066898814463948,4.10179732370775,69.3269521650875,,,,,,,,
2.74,0.06662445008475,4.10760562267963,69.8121494330188,,,,,,,,
2.75,0.066335339434857,4.60208652166992,70.2987403796517,,,,,,,,
2.76,0.066048877162746,4.62523203568906,70.785242484921,,,,,,,,
2.77,0.065760628792971,4.63603391667651,71.2715569286114,,,,,,,,
2.78,0.065344576438248,4.64578131463678,71.7576765942847,,,,,,,,
2.79,0.065129496287229,4.65430875246832,72.2442219928769,,,,,,,,
2.8,0.064773419676951,4.66162261628115,72.7307456390812,,,,,,,,
2.81,0.06450179467424,5.17355048099946,73.2171543235246,,,,,,,,
2.82,0.064179703018652,5.19117184350002,73.7036938064777,,,,,,,,
2.83,0.063919283201658,5.20150509853005,74.1900724236705,,,,,,,,
2.84,0.063738417923806,5.43690009582561,74.6750217672333,,,,,,,,
2.85,0.063578959239744,5.72487374528539,75.1617569147439,,,,,,,,
2.86,0.063334358205699,5.74523498281388,75.6482252442166,,,,,,,,
2.87,0.063100681985192,5.75816731492565,76.1343394500622,,,,,,,,
2.88,0.062777552304105,6.01068763718142,76.6210274269225,,,,,,,,
2.89,0.062558290674091,6.2970613718907,77.1074928436704,,,,,,,,
2.9,0.062317280418609,6.31326374178676,77.5939309935981,,,,,,,,
2.91,0.062070734429607,6.81518647714157,78.0803627500471,,,,,,,,
2.92,0.061849134666708,6.85559975034497,78.5649160833504,,,,,,,,
2.93,0.06159515657688,7.12090735897426,79.0510685140256,,,,,,,,
2.94,0.061351905101337,7.40132477123282,79.5377861451264,,,,,,,,
2.95,0.061123140100846,7.67276833282711,80.0239915709037,,,,,,,,
2.96,0.060817053098701,7.95610813944854,80.5107367642433,,,,,,,,
2.97,0.060603361637812,8.23038887986552,80.9970946083027,,,,,,,,
2.98,0.060359273770695,8.51984396730517,81.483227837989,,,,,,,,
2.99,0.060157933219597,8.80117894516901,81.9675753201226,,,,,,,,
3,0.059912561024562,9.31938208974028,82.4539492617132,,,,,,,,
3.01,0.05966761692209,9.63221017468213,82.9401275710896,,,,,,,,
3.02,0.059399527704843,10.1669119588178,83.427249428838,,,,,,,,
3.03,0.059203234465064,10.476362156673,83.9129971022521,,,,,,,,
3.04,0.058996468400576,11.0288113234415,84.3966774134919,,,,,,,,
3.05,0.05876732671559,11.5876130940519,84.8834579823965,,,,,,,,
3.06,0.058547776069807,12.3934301008935,85.3692238281321,,,,,,,,
3.07,0.058301283484079,12.9747453504625,85.8562365343037,,,,,,,,
3.08,0.05811545155208,13.8083366439546,86.338046410729,,,,,,,,
3.09,0.057891480517315,14.643110586023,86.8249291528352,,,,,,,,
3.1,0.057673835763221,15.4947393168723,87.3111446276333,,,,,,,,
3.11,0.057447966271429,16.6086723210058,87.792657712859,,,,,,,,
3.12,0.057242858392415,17.992932549557,88.2790078230259,,,,,,,,
3.13,0.057027604783164,19.654907477924,88.7653676248931,,,,,,,,
3.14,0.056818818918417,21.3253425835136,89.2514782858376,,,,,,,,
3.15,0.056602803076701,23.2941168790121,89.7324230291534,,,,,,,,
3.16,0.056394266355319,26.057152809155,90.2182918113227,,,,,,,,
3.17,0.056176315190964,29.1338268579519,90.6979511650826,,,,,,,,
3.18,0.055952954353861,33.0502924753243,91.1736165216531,,,,,,,,
3.19,0.055774646138176,38.3471859902642,91.6611371983671,,,,,,,,
3.2,0.055567563002887,45.3210759744706,92.1358345537485,,,,,,,,
3.21,0.055357638389561,55.3709751000972,92.605106588587,,,,,,,,
3.22,0.055165474234843,71.8049453109999,93.0686282713746,,,,,,,,
3.23,0.054996983557828,101.356256427279,93.508885291651,,,,,,,,
3.24,0.054866615457747,171.095326802373,93.900589207739,,,,,,,,
3.25,0.055081011325492,546.187805753947,93.8821949745322,,,,,,,,
